Regio,Migratieachtergrond,value
Overijssel (PV),Ghana,182
Overijssel (PV),Griekenland,431
Overijssel (PV),Hongarije,1097
Overijssel (PV),Hongkong,432
Overijssel (PV),India,603
Overijssel (PV),Indonesië,19253
Overijssel (PV),Irak,6220
Overijssel (PV),Iran,1676
Overijssel (PV),Italië,2716
Overijssel (PV),Japan,83
Overijssel (PV),Kaapverdië,36
Overijssel (PV),Marokko,4308
Overijssel (PV),Oostenrijk,729
Overijssel (PV),Pakistan,376
Overijssel (PV),Polen,4628
Overijssel (PV),Portugal,355
Overijssel (PV),Somalië,1304
Overijssel (PV),Spanje,1636
Overijssel (PV),Suriname,5398
Overijssel (PV),Turkije,34702
Overijssel (PV),Verenigd Koninkrijk,2350
Overijssel (PV),Verenigde Staten van Amerika,953
Overijssel (PV),Vietnam,934
Overijssel (PV),Zuid-Afrika,974
Overijssel (PV),Overig Afrika,4707
Overijssel (PV),Overig Amerika,1590
Overijssel (PV),Overig Azië,9402
Overijssel (PV),Overig Europa,3579
Overijssel (PV),Overig Oceanië,274
Flevoland (PV),Afghanistan,1612
Flevoland (PV),Australië,373
Flevoland (PV),België,1320
Flevoland (PV),Brazilië,706
Flevoland (PV),Canada en overig Noord-Amerika,469
Flevoland (PV),China,1503
Flevoland (PV),Colombia,547
Flevoland (PV),Dominicaanse Republiek,533
Flevoland (PV),Duitsland,6241
Flevoland (PV),Egypte,906
Flevoland (PV),Ethiopië,489
Flevoland (PV),Filippijnen,1034
Flevoland (PV),Frankrijk,835
Flevoland (PV),Ghana,1456
Flevoland (PV),Griekenland,317
Flevoland (PV),Hongarije,619
Flevoland (PV),Hongkong,484
Flevoland (PV),India,994
Flevoland (PV),Indonesië,9422
Flevoland (PV),Irak,2615
Flevoland (PV),Iran,1990
Flevoland (PV),Italië,955
Flevoland (PV),Japan,146
Flevoland (PV),Kaapverdië,136
Flevoland (PV),Marokko,11134
Flevoland (PV),Oostenrijk,330
Flevoland (PV),Pakistan,790
Flevoland (PV),Polen,4393
Flevoland (PV),Portugal,767
Flevoland (PV),Somalië,852
Flevoland (PV),Spanje,889
Flevoland (PV),Suriname,27441
Flevoland (PV),Turkije,6354
Flevoland (PV),Verenigd Koninkrijk,1728
Flevoland (PV),Verenigde Staten van Amerika,772
Flevoland (PV),Vietnam,1207
Flevoland (PV),Zuid-Afrika,688
Flevoland (PV),Overig Afrika,4194
Flevoland (PV),Overig Amerika,2000
Flevoland (PV),Overig Azië,3389
Flevoland (PV),Overig Europa,2316
Flevoland (PV),Overig Oceanië,136
Gelderland (PV),Afghanistan,5390
Gelderland (PV),Australië,1441
Gelderland (PV),België,5813
Gelderland (PV),Brazilië,1664
Gelderland (PV),Canada en overig Noord-Amerika,1507
Gelderland (PV),China,5868
Gelderland (PV),Colombia,1072
Gelderland (PV),Dominicaanse Republiek,846
Gelderland (PV),Duitsland,48580
Gelderland (PV),Egypte,1025
Gelderland (PV),Ethiopië,853
Gelderland (PV),Filippijnen,1510
Gelderland (PV),Frankrijk,2764
Gelderland (PV),Ghana,594
Gelderland (PV),Griekenland,1370
Gelderland (PV),Hongarije,1849
Gelderland (PV),Hongkong,1299
Gelderland (PV),India,1077
Gelderland (PV),Indonesië,43124
Gelderland (PV),Irak,6077
Gelderland (PV),Iran,3384
Gelderland (PV),Italië,3565
Gelderland (PV),Japan,244
Gelderland (PV),Kaapverdië,79
Gelderland (PV),Marokko,21498
Gelderland (PV),Oostenrijk,1570
Gelderland (PV),Pakistan,521
Gelderland (PV),Polen,9877
Gelderland (PV),Portugal,878
Gelderland (PV),Somalië,3726
Gelderland (PV),Spanje,2576
Gelderland (PV),Suriname,11572
Gelderland (PV),Turkije,39564
Gelderland (PV),Verenigd Koninkrijk,5665
Gelderland (PV),Verenigde Staten van Amerika,2274
Gelderland (PV),Vietnam,2367
Gelderland (PV),Zuid-Afrika,1767
Gelderland (PV),Overig Afrika,8555
Gelderland (PV),Overig Amerika,3453
Gelderland (PV),Overig Azië,8597
Gelderland (PV),Overig Europa,7449
Gelderland (PV),Overig Oceanië,495
Utrecht (PV),Afghanistan,3705
Utrecht (PV),Australië,1325
Utrecht (PV),België,5149
Utrecht (PV),Brazilië,1384
Utrecht (PV),Canada en overig Noord-Amerika,1295
Utrecht (PV),China,4719
Utrecht (PV),Colombia,1038
Utrecht (PV),Dominicaanse Republiek,509
Utrecht (PV),Duitsland,19652
Utrecht (PV),Egypte,1243
Utrecht (PV),Ethiopië,1392
Utrecht (PV),Filippijnen,1072
Utrecht (PV),Frankrijk,2995
Utrecht (PV),Ghana,637
Utrecht (PV),Griekenland,2667
Utrecht (PV),Hongarije,1372
Utrecht (PV),Hongkong,1585
Utrecht (PV),India,1891
Utrecht (PV),Indonesië,32209
Utrecht (PV),Irak,4259
Utrecht (PV),Iran,3420
Utrecht (PV),Italië,3149
Utrecht (PV),Japan,387
Utrecht (PV),Kaapverdië,106
Utrecht (PV),Marokko,53096
Utrecht (PV),Oostenrijk,1205
Utrecht (PV),Pakistan,529
Utrecht (PV),Polen,5958
Utrecht (PV),Portugal,707
Utrecht (PV),Somalië,2793
Utrecht (PV),Spanje,3302
Utrecht (PV),Suriname,18809
Utrecht (PV),Turkije,27324
Utrecht (PV),Verenigd Koninkrijk,5744
Utrecht (PV),Verenigde Staten van Amerika,3295
Utrecht (PV),Vietnam,1673
Utrecht (PV),Zuid-Afrika,1916
Utrecht (PV),Overig Afrika,8084
Utrecht (PV),Overig Amerika,3628
Utrecht (PV),Overig Azië,6775
Utrecht (PV),Overig Europa,7858
Utrecht (PV),Overig Oceanië,527
Noord-Holland (PV),Afghanistan,8632
Noord-Holland (PV),Australië,4228
Noord-Holland (PV),België,12571
Noord-Holland (PV),Brazilië,6434
Noord-Holland (PV),Canada en overig Noord-Amerika,3684
Noord-Holland (PV),China,11930
Noord-Holland (PV),Colombia,4018
Noord-Holland (PV),Dominicaanse Republiek,3755
Noord-Holland (PV),Duitsland,52687
Noord-Holland (PV),Egypte,9225
Noord-Holland (PV),Ethiopië,3694
Noord-Holland (PV),Filippijnen,5643
Noord-Holland (PV),Frankrijk,11615
Noord-Holland (PV),Ghana,13630
Noord-Holland (PV),Griekenland,3817
Noord-Holland (PV),Hongarije,4759
Noord-Holland (PV),Hongkong,5068
Noord-Holland (PV),India,10731
Noord-Holland (PV),Indonesië,75113
Noord-Holland (PV),Irak,8473
Noord-Holland (PV),Iran,7533
Noord-Holland (PV),Italië,13613
Noord-Holland (PV),Japan,3783
Noord-Holland (PV),Kaapverdië,1259
Noord-Holland (PV),Marokko,104469
Noord-Holland (PV),Oostenrijk,3616
Noord-Holland (PV),Pakistan,7236
Noord-Holland (PV),Polen,21592
Noord-Holland (PV),Portugal,6897
Noord-Holland (PV),Somalië,5754
Noord-Holland (PV),Spanje,11820
Noord-Holland (PV),Suriname,100000
Noord-Holland (PV),Turkije,81307
Noord-Holland (PV),Verenigd Koninkrijk,25236
Noord-Holland (PV),Verenigde Staten van Amerika,12866
Noord-Holland (PV),Vietnam,3996
Noord-Holland (PV),Zuid-Afrika,4928
Noord-Holland (PV),Overig Afrika,21500
Noord-Holland (PV),Overig Amerika,15134
Noord-Holland (PV),Overig Azië,23862
Noord-Holland (PV),Overig Europa,29146
Noord-Holland (PV),Overig Oceanië,1592
Zuid-Holland (PV),Afghanistan,12384
Zuid-Holland (PV),Australië,3504
Zuid-Holland (PV),België,17025
Zuid-Holland (PV),Brazilië,5631
Zuid-Holland (PV),Canada en overig Noord-Amerika,3540
Zuid-Holland (PV),China,21322
Zuid-Holland (PV),Colombia,5443
Zuid-Holland (PV),Dominicaanse Republiek,5501
Zuid-Holland (PV),Duitsland,55160
Zuid-Holland (PV),Egypte,5906
Zuid-Holland (PV),Ethiopië,4581
Zuid-Holland (PV),Filippijnen,5186
Zuid-Holland (PV),Frankrijk,12141
Zuid-Holland (PV),Ghana,4516
Zuid-Holland (PV),Griekenland,6830
Zuid-Holland (PV),Hongarije,5576
Zuid-Holland (PV),Hongkong,6379
Zuid-Holland (PV),India,8843
Zuid-Holland (PV),Indonesië,89846
Zuid-Holland (PV),Irak,14822
Zuid-Holland (PV),Iran,11425
Zuid-Holland (PV),Italië,11482
Zuid-Holland (PV),Japan,1732
Zuid-Holland (PV),Kaapverdië,19691
Zuid-Holland (PV),Marokko,119386
Zuid-Holland (PV),Oostenrijk,3945
Zuid-Holland (PV),Pakistan,9649
Zuid-Holland (PV),Polen,41754
Zuid-Holland (PV),Portugal,9817
Zuid-Holland (PV),Somalië,11072
Zuid-Holland (PV),Spanje,11618
Zuid-Holland (PV),Suriname,149352
Zuid-Holland (PV),Turkije,133094
Zuid-Holland (PV),Verenigd Koninkrijk,22745
Zuid-Holland (PV),Verenigde Staten van Amerika,9224
Zuid-Holland (PV),Vietnam,3895
Zuid-Holland (PV),Zuid-Afrika,4628
Zuid-Holland (PV),Overig Afrika,30398
Zuid-Holland (PV),Overig Amerika,14682
Zuid-Holland (PV),Overig Azië,23627
Zuid-Holland (PV),Overig Europa,32305
Zuid-Holland (PV),Overig Oceanië,1286
Zeeland (PV),Afghanistan,365
Zeeland (PV),Australië,209
Zeeland (PV),België,18271
Zeeland (PV),Brazilië,301
Zeeland (PV),Canada en overig Noord-Amerika,303
Zeeland (PV),China,838
Zeeland (PV),Colombia,194
Zeeland (PV),Dominicaanse Republiek,120
Zeeland (PV),Duitsland,5525
Zeeland (PV),Egypte,264
Zeeland (PV),Ethiopië,155
Zeeland (PV),Filippijnen,356
Zeeland (PV),Frankrijk,1024
Zeeland (PV),Ghana,56
Zeeland (PV),Griekenland,273
Zeeland (PV),Hongarije,382
Zeeland (PV),Hongkong,139
Zeeland (PV),India,216
Zeeland (PV),Indonesië,6143
Zeeland (PV),Irak,617
Zeeland (PV),Iran,309
Zeeland (PV),Italië,460
Zeeland (PV),Japan,25
Zeeland (PV),Kaapverdië,42
Zeeland (PV),Marokko,2292
Zeeland (PV),Oostenrijk,333
Zeeland (PV),Pakistan,113
Zeeland (PV),Polen,3274
Zeeland (PV),Portugal,900
Zeeland (PV),Somalië,608
Zeeland (PV),Spanje,388
Zeeland (PV),Suriname,2542
Zeeland (PV),Turkije,3168
Zeeland (PV),Verenigd Koninkrijk,1797
Zeeland (PV),Verenigde Staten van Amerika,398
Zeeland (PV),Vietnam,515
Zeeland (PV),Zuid-Afrika,393
Zeeland (PV),Overig Afrika,1758
Zeeland (PV),Overig Amerika,719
Zeeland (PV),Overig Azië,1652
Zeeland (PV),Overig Europa,1541
Zeeland (PV),Overig Oceanië,63
Noord-Brabant (PV),Afghanistan,5357
Noord-Brabant (PV),Australië,1917
Noord-Brabant (PV),België,32733
Noord-Brabant (PV),Brazilië,2407
Noord-Brabant (PV),Canada en overig Noord-Amerika,1731
Noord-Brabant (PV),China,8650
Noord-Brabant (PV),Colombia,1218
Noord-Brabant (PV),Dominicaanse Republiek,894
Noord-Brabant (PV),Duitsland,38437
Noord-Brabant (PV),Egypte,1786
Noord-Brabant (PV),Ethiopië,1048
Noord-Brabant (PV),Filippijnen,1915
Noord-Brabant (PV),Frankrijk,4661
Noord-Brabant (PV),Ghana,1156
Noord-Brabant (PV),Griekenland,2130
Noord-Brabant (PV),Hongarije,2731
Noord-Brabant (PV),Hongkong,1697
Noord-Brabant (PV),India,3208
Noord-Brabant (PV),Indonesië,48998
Noord-Brabant (PV),Irak,5053
Noord-Brabant (PV),Iran,3475
Noord-Brabant (PV),Italië,3852
Noord-Brabant (PV),Japan,541
Noord-Brabant (PV),Kaapverdië,177
Noord-Brabant (PV),Marokko,42094
Noord-Brabant (PV),Oostenrijk,1766
Noord-Brabant (PV),Pakistan,839
Noord-Brabant (PV),Polen,29302
Noord-Brabant (PV),Portugal,2610
Noord-Brabant (PV),Somalië,7873
Noord-Brabant (PV),Spanje,4681
Noord-Brabant (PV),Suriname,19202
Noord-Brabant (PV),Turkije,50596
Noord-Brabant (PV),Verenigd Koninkrijk,8696
Noord-Brabant (PV),Verenigde Staten van Amerika,3167
Noord-Brabant (PV),Vietnam,3744
Noord-Brabant (PV),Zuid-Afrika,1820
Noord-Brabant (PV),Overig Afrika,12989
Noord-Brabant (PV),Overig Amerika,4785
Noord-Brabant (PV),Overig Azië,12780
Noord-Brabant (PV),Overig Europa,11576
Noord-Brabant (PV),Overig Oceanië,748
Limburg (PV),Afghanistan,2327
Limburg (PV),Australië,853
Limburg (PV),België,18304
Limburg (PV),Brazilië,852
Limburg (PV),Canada en overig Noord-Amerika,639
Limburg (PV),China,3419
Limburg (PV),Colombia,523
Limburg (PV),Dominicaanse Republiek,295
Limburg (PV),Duitsland,75266
Limburg (PV),Egypte,833
Limburg (PV),Ethiopië,389
Limburg (PV),Filippijnen,795
Limburg (PV),Frankrijk,1905
Limburg (PV),Ghana,319
Limburg (PV),Griekenland,1095
Limburg (PV),Hongarije,1560
Limburg (PV),Hongkong,682
Limburg (PV),India,732
Limburg (PV),Indonesië,20328
Limburg (PV),Irak,2518
Limburg (PV),Iran,1729
Limburg (PV),Italië,3877
Limburg (PV),Japan,295
Limburg (PV),Kaapverdië,41
Limburg (PV),Marokko,17036
Limburg (PV),Oostenrijk,1274
Limburg (PV),Pakistan,279
Limburg (PV),Polen,11715
Limburg (PV),Portugal,730
Limburg (PV),Somalië,2067
Limburg (PV),Spanje,1928
Limburg (PV),Suriname,3140
Limburg (PV),Turkije,12197
Limburg (PV),Verenigd Koninkrijk,4333
Limburg (PV),Verenigde Staten van Amerika,1984
Limburg (PV),Vietnam,1236
Limburg (PV),Zuid-Afrika,654
Limburg (PV),Overig Afrika,5587
Limburg (PV),Overig Amerika,1721
Limburg (PV),Overig Azië,6419
Limburg (PV),Overig Europa,5515
Limburg (PV),Overig Oceanië,246
